product_name,product_url
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Ligh...,https://www.flipkart.com/hp-backlit-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fy5002tu-thin-light-laptop/p/itm9046eaf5a4af9?pid=COMGZNSBS7Z959EW&lid=LSTCOMGZNSBS7Z959EWGCQAVA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_21&otracker=search&fm=organic&iid=da72de8d-2ee5-4d44-8baa-09be324580e8.COMGZNSBS7Z959EW.SEARCH&ppt=None&ppn=None&ssid=3ks03ia89c0000001735798592077&qH=c06ea84a1e3dc3c6
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY13HN/A,https://www.flipkart.com/apple-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mly13hn-a/p/itm2e7b5e998f058?pid=COMGFB2GBKDVYBDD&lid=LSTCOMGFB2GBKDVYBDDM2PGFI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_22&otracker=search&fm=organic&iid=da72de8d-2ee5-4d44-8baa-09be324580e8.COMGFB2GBKDVYBDD.SEARCH&ppt=None&ppn=None&ssid=3ks03ia89c0000001735798592077&qH=c06ea84a1e3dc3c6
Acer Aspire 3 Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) A324-45 Thin and Light...,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-a324-45-thin-light-laptop/p/itmbbfe217e40d59?pid=COMHFZYZFVD2MCAB&lid=LSTCOMHFZYZFVD2MCABTLQNKG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_23&otracker=search&fm=organic&iid=da72de8d-2ee5-4d44-8baa-09be324580e8.COMHFZYZFVD2MCAB.SEARCH&ppt=None&ppn=None&ssid=3ks03ia89c0000001735798592077&qH=c06ea84a1e3dc3c6
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ527WS|X150...,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj527ws-x1504za-nj522ws-thin-light-laptop/p/itma8ed81d04b5d4?pid=COMH4Y6KZGGKYCGP&lid=LSTCOMH4Y6KZGGKYCGP6QZMPB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_24&otracker=search&fm=organic&iid=da72de8d-2ee5-4d44-8baa-09be324580e8.COMH4Y6KZGGKYCGP.SEARCH&ppt=None&ppn=None&ssid=3ks03ia89c0000001735798592077&qH=c06ea84a1e3dc3c6
"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, Snowflake White)",https://www.amazon.com/HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/ref=sr_1_1?dib=eyJ2IjoiMSJ9.eJ5qeVM8p-I6Rn8tUKuA5WAen2JPVibCzRV-ftE-M8E0pLgJv-k8CgE24WZB0T3SecRgUBrUB0fKavZ0HTy22YV2DY1oOOpwLjaxOvDnExkDlkgaXiFsfuaJ_5CbkHiWE4eQMfDEnwD4xbLEHcDAJ3jQJocQIgm_YvVx79ld8Vo7yaHYYcGh_wdY1WFrV1T7mw6YLvKS4GhduV9kro50DYzoKzpvuUy64ExgVbmrhFo.U51rnxxpM2lxH3Sm2UeNHAgjY21YyGp5Xd0ip_eYW64&dib_tag=se&keywords=laptops&qid=1735798592&sr=8-1
"Acer Aspire 3 A315-24P-R7VH Slim Laptop | 15.6"" Full HD IPS Display | AMD Ryzen 3 7320U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode",https://www.amazon.com/A315-24P-R7VH-Display-Quad-Core-Processor-Graphics/dp/B0BS4BP8FB/ref=sr_1_2?dib=eyJ2IjoiMSJ9.eJ5qeVM8p-I6Rn8tUKuA5WAen2JPVibCzRV-ftE-M8E0pLgJv-k8CgE24WZB0T3SecRgUBrUB0fKavZ0HTy22YV2DY1oOOpwLjaxOvDnExkDlkgaXiFsfuaJ_5CbkHiWE4eQMfDEnwD4xbLEHcDAJ3jQJocQIgm_YvVx79ld8Vo7yaHYYcGh_wdY1WFrV1T7mw6YLvKS4GhduV9kro50DYzoKzpvuUy64ExgVbmrhFo.U51rnxxpM2lxH3Sm2UeNHAgjY21YyGp5Xd0ip_eYW64&dib_tag=se&keywords=laptops&qid=1735798592&sr=8-2
"Laptop, 2024 Gaming Laptop Computer with Intel N150 Processor(Up to 3.6GHz), 16GB DDR4 512GB SSD, Windows 11 Laptop, 15.6"" IPS 1080P, Metal Shell, USB3.2, Long Battery Life",https://www.amazon.com/KAIGERR-Computer-Processor-Windows-Battery/dp/B0DPQGNLXW/ref=sr_1_3?dib=eyJ2IjoiMSJ9.eJ5qeVM8p-I6Rn8tUKuA5WAen2JPVibCzRV-ftE-M8E0pLgJv-k8CgE24WZB0T3SecRgUBrUB0fKavZ0HTy22YV2DY1oOOpwLjaxOvDnExkDlkgaXiFsfuaJ_5CbkHiWE4eQMfDEnwD4xbLEHcDAJ3jQJocQIgm_YvVx79ld8Vo7yaHYYcGh_wdY1WFrV1T7mw6YLvKS4GhduV9kro50DYzoKzpvuUy64ExgVbmrhFo.U51rnxxpM2lxH3Sm2UeNHAgjY21YyGp5Xd0ip_eYW64&dib_tag=se&keywords=laptops&qid=1735798592&sr=8-3
"Lenovo Newest Flagship Chromebook, 14'' FHD Touchscreen Slim Thin Light Laptop Computer, 8-Core MediaTek Kompanio 520 Processor, 4GB RAM, 64GB eMMC, WiFi 6,Chrome OS+HubxcelAccesory, Abyss Blue",https://www.amazon.com/Lenovo-Newest-Flagship-Chromebook-HubxcelAccesory/dp/B0CBJ46QZX/ref=sr_1_4?dib=eyJ2IjoiMSJ9.eJ5qeVM8p-I6Rn8tUKuA5WAen2JPVibCzRV-ftE-M8E0pLgJv-k8CgE24WZB0T3SecRgUBrUB0fKavZ0HTy22YV2DY1oOOpwLjaxOvDnExkDlkgaXiFsfuaJ_5CbkHiWE4eQMfDEnwD4xbLEHcDAJ3jQJocQIgm_YvVx79ld8Vo7yaHYYcGh_wdY1WFrV1T7mw6YLvKS4GhduV9kro50DYzoKzpvuUy64ExgVbmrhFo.U51rnxxpM2lxH3Sm2UeNHAgjY21YyGp5Xd0ip_eYW64&dib_tag=se&keywords=laptops&qid=1735798592&sr=8-4
"16.0-inch Laptop, 16GB DDR4 512GB SSD Gaming Laptop, Windows 11 Laptop with Intel 12th Quad-Core Processor(Up to 3.6GHz), 1920P FHD Display, Metal Shell, WiFi 6, USB3.2, Type_C, Long Battery Life",https://www.amazon.com/16-0-inch-Windows-Quad-Core-Processor-Display/dp/B0DN1MNBPK/ref=sr_1_5?dib=eyJ2IjoiMSJ9.eJ5qeVM8p-I6Rn8tUKuA5WAen2JPVibCzRV-ftE-M8E0pLgJv-k8CgE24WZB0T3SecRgUBrUB0fKavZ0HTy22YV2DY1oOOpwLjaxOvDnExkDlkgaXiFsfuaJ_5CbkHiWE4eQMfDEnwD4xbLEHcDAJ3jQJocQIgm_YvVx79ld8Vo7yaHYYcGh_wdY1WFrV1T7mw6YLvKS4GhduV9kro50DYzoKzpvuUy64ExgVbmrhFo.U51rnxxpM2lxH3Sm2UeNHAgjY21YyGp5Xd0ip_eYW64&dib_tag=se&keywords=laptops&qid=1735798592&sr=8-5
"Dell Inspiron Touchscreen Laptop, 15.6"" Business & Student Laptop Computer, Windows 11 Pro Laptop 32GB RAM 1TB SSD, Intel i5-1155G7 Processor, Full HD IPS Display, Numeric Keypad, HDMI, Carbon Black",https://www.amazon.com/Dell-Inspiron-Touchscreen-i5-1155G7-Processor/dp/B0CTPCTW66/ref=sr_1_6?dib=eyJ2IjoiMSJ9.eJ5qeVM8p-I6Rn8tUKuA5WAen2JPVibCzRV-ftE-M8E0pLgJv-k8CgE24WZB0T3SecRgUBrUB0fKavZ0HTy22YV2DY1oOOpwLjaxOvDnExkDlkgaXiFsfuaJ_5CbkHiWE4eQMfDEnwD4xbLEHcDAJ3jQJocQIgm_YvVx79ld8Vo7yaHYYcGh_wdY1WFrV1T7mw6YLvKS4GhduV9kro50DYzoKzpvuUy64ExgVbmrhFo.U51rnxxpM2lxH3Sm2UeNHAgjY21YyGp5Xd0ip_eYW64&dib_tag=se&keywords=laptops&qid=1735798592&sr=8-6
